gage,area_sqkm
03194500,624.188
03198020,7.071
03199000,696.707
03229610,5884.457
03228300,261.589
03225500,1017.866
03224500,255.632
03223425,98.161
03219500,1468.524
03218500,222.221
03228000,28.49
03221000,2538.19
03227500,4219.094
03226500,1152.546
03226885,1341.615
03237000,14895.032
03236800,1429.674
03231000,862.467
03237041,11.733
03232500,362.599
03234000,2090.122
03203700,269.359
03203000,1965.802
03202750,326.339
03202245,12.613
03202255,18.363
03202262,7.2
03202915,1385.645
03204000,3172.738
03214900,3895.345
03213000,1302.765
03212985,582.748
03212980,541.308
03212750,450.658
03212600,222.221
03212700,180.781
03209440,32.634
03208900,208.235
03208800,95.053
03208700,47.915
03208950,172.234
03208100,227.142
03207905,24.734
03207875,30.044
03208040,26.418
03208034,7.304
03207925,6.268
03207845,10.826
03207500,619.008
03209500,3190.868
03211500,533.538
03210420,16.084
03210310,52.836
03210500,510.228
03269500,1269.095
03267000,419.578
03262500,2242.931
03262000,665.627
03265000,1302.765
03264500,1131.826
03260800,153.068
03260600,339.289
03274500,9813.472
03271500,7021.463
03271601,7031.823
03271800,510.228
03273500,795.127
03274166,230.25
03274000,9401.664
03272100,8117.029
03274650,26.936
03206000,144795.981
03201947,40.922
03205470,782.177
03201929,8.832
03206500,55.944
03207000,751.097
03206600,98.42
03217000,626.778
03216800,154.363
03216600,160579.38
03216400,660.447
03216350,507.638
03216540,31.598
03237900,58.016
03244000,567.208
03243000,57.498
03242500,1761.193
03242150,184.925
03242050,947.936
03244936,141.154
03247400,30.562
03277075,94.794
03260100,10.438
03257000,77.441
03238140,10.982
03251500,6024.317
03249505,2152.282
03251200,585.338
03250322,10.878
03252300,398.858
03280500,3351.447
03279000,484.328
03277400,105.931
03278000,5.724
03280900,1087.796
03281040,401.448
03282290,8337.178
03282060,7210.532
03282000,6881.603
03282075,60.606
03283000,62.16
03282500,170.421
03283370,21.497
03287250,13532.698
03287000,13214.129
03286500,13043.19
03284500,11432.216
03284230,10621.549
03284550,28.49
03289300,271.949
03307500,47.397
03305000,58.016
03311000,1820.763
03310400,221.185
03312000,79.772
03311600,28.231
03309500,13.831
03304500,5.543
03314000,1238.015
03312259,37.555
03314500,4788.892
03312500,1375.285
03316275,694.117
03316000,234.394
03315500,13996.306
03318800,321.159
03317000,582.748
03317500,108.78
03320500,502.458
03327500,6956.713
03325000,4579.102
03324500,1442.624
03328500,2043.502
03329000,9787.572
03333050,4840.691
03332300,90.65
03334500,629.368
03333450,378.139
03341315,1225.065
03341200,347.059
03339108,86.506
03335500,18821.457
03339150,613.828
03338780,678.577
03338500,2481.21
03336645,1118.876
03336500,90.65
03340000,1735.293
03341420,857.287
03345500,3926.425
03344500,19.71
03344000,2380.201
03343550,1403.775
03343400,481.738
03379500,2929.279
03380500,1201.755
03380475,251.747
03353611,4915.801
03352500,771.817
03348500,2144.512
03349500,339.289
03350700,131.571
03353560,10.619
03352000,7.097
03356500,305.619
03357420,559.438
03360125,5.102
03359980,67.081
03362500,1227.655
03361850,204.091
03363900,1383.055
03367000,929.806
03373560,453.248
03371650,197.098
03372000,310.799
03374455,33.152
03404500,5120.41
03401450,40.145
03400000,133.902
03404900,139.341
03404820,362.599
03402500,1750.833
03407000,1929.543
03412500,81.067
03412000,68.117
03408815,9.376
03409400,253.819
03409000,34.965
03408500,989.376
03407876,44.548
03416000,274.539
03418000,203.832
03420500,326.339
03420200,450.658
03424730,554.258
03419000,261.589
03420000,453.248
03419800,453.248
03423000,173.529
03424500,5653.948
03425500,91.427
03426000,49.728
03431599,132.866
03431517,6.216
03431800,251.747
03428000,331.519
03426800,101.269
03430118,18.933
03434500,1768.963
03433641,5.646
03432516,13.727
03432376,6.475
03432387,6.889
03438220,45578.644
03436700,321.159
03437495,92.929
03435000,36682.028
03436100,2398.331
03435970,53.095
03435770,169.903
03435140,53.872
03436426,328.929
03291780,71.225
03294000,489.508
03297900,206.94
03298150,30.044
03297000,13.338
03298550,20.487
03297800,31.339
03302000,165.759
03301940,28.749
03301900,9.065
03300400,1129.236
03301580,71.743
03301575,14.763
03300500,1372.695
03303280,251229.03
03322420,279718.92
03384500,372699.561
03386500,25.719
03382170,34.447
03382350,1095.566
03382510,22.041
03611850,38.591
03611800,16.964
03611260,37.814
03350000,461.018
03024500,385.909
03196000,1497.014
03188500,223.516
03200000,2201.491
03186000,17782.871
03254500,9165.975
03205000,821.027
03421500,1955.442
03023500,2584.81
03064000,120.176
03096500,203.055
03163000,2600.35
03332000,2820.499
03279500,396.268
03315000,5091.92
03188000,249.675
03065500,153.068
03156500,233.876
03021000,815.847
03236500,197.098
03382200,582.748
03408000,813.257
03047500,4462.553
03376550,2149.692
03023000,233.617
03056500,3379.937
03135500,890.957
03022500,1629.104
03321000,896.137
03413000,13807.237
03419500,406.628
03254000,8767.116
03415500,1152.546
03376000,903.907
03345000,3600.086
03017000,220.926
03119000,1245.785
03304000,388.498
03205500,867.647
03179500,1137.006
03093500,83.657
03259500,349.649
03246000,236.725
03418500,287.489
03261000,1048.946
03222500,127.946
03243500,82.88
03411000,3291.877
03411500,12610.661
03236000,740.737
03043000,1010.096
03097500,218.336
03242000,934.986
03088000,85.988
03318000,1175.855
03096000,357.419
03074000,85.729
03155200,543.898
03303500,251747.028
03247000,854.697
03256000,20.461
03223500,160.061
03224000,65.786
03101000,24.191
03230000,6832.394
03258000,92.204
03168500,157.471
03182000,277.129
03071000,3504.256
03341000,621.598
03239000,126.651
03185500,17723.302
03239500,74.851
03268000,169.126
03338000,880.597
03113600,65112.349
03427000,95.83
03296500,49.469
03432500,173.27
03235000,29.785
03310500,1553.994
03109000,16.032
03103000,437.708
03195000,725.197
03437000,42571.666
03062000,6190.076
03429000,1478.884
03142200,144.003
03241000,44.289
03104580,33.67
03011000,354.829
03240500,74.851
03010800,512.818
03202900,1323.485
03050800,74.592
03435500,1828.533
03059500,218.854
03384000,5.439
03373000,1484.064
03318200,52.059
03290000,14.582
03406000,10.075
03248000,4436.653
03218000,187.515
03326000,802.897
03372700,142.967
03359500,152.809
03288500,6.553
03339120,554.258
03313500,19.347
03295000,107.226
03355000,17.975
03405000,520.588
03332400,393.678
03366000,199.947
03277000,642.318
03373200,157.212
03269000,360.009
03013800,24.812
03297500,82.362
03342800,12.795
03242300,541.308
03435030,39.109
03216000,157341.892
03085550,699.297
03132000,352.239
03215500,562.028
03385000,49.469
03210040,38.332
03210160,9.687
03207935,17.353
03171500,7668.96
03349700,104.636
03268500,101.528
03350100,47.915
03352200,109.816
03267950,78.995
03267960,74.333
03031000,3227.128
03430800,9.35
03198450,20.072
03203670,28.231
03012834,163.946
03184200,20.306
03063600,16.187
03195600,16.498
03202480,18.933
03114650,10.852
03297970,39.368
03136400,119.14
03015280,33.152
03182950,219.372
03201410,21.523
03201800,12.924
03343500,1341.615
03342360,45.584
03356000,258.999
03082200,24.009
03039200,9.531
03021700,9.324
03008000,20.176
03074300,9.842
03072590,42.217
03029400,32.634
03025200,14.685
03025000,429.938
03266500,18.933
03202310,16.291
03202695,17.353
03202240,21.885
03156600,77.7
03156000,25.9
03425646,12.95
03062215,30.303
03177700,102.823
03204500,663.037
03238000,181635.999
03104760,5.853
03206980,279.719
03212515,5.439
03213800,242.682
03077940,8.34
03319500,2110.842
03407877,5.672
03121800,19.606
03213590,218.854
03116200,378.139
03142240,8.935
03278500,458.428
03198550,1149.956
03207020,776.997
03206790,357.419
03207057,206.681
03295500,507.638
03189890,422.168
03426500,30393.533
03098000,2325.811
03378900,1929.543
03106140,224.293
03072670,15.41
03342250,30.821
03360109,6.993
03342110,7.045
03059000,994.556
03438070,78.995
03254400,35.224
03284300,74.074
03198022,12.251
03199300,31.598
03322100,836.567
03111150,26.677
03214000,3076.908
03201555,111.629
03070455,19.27
03257500,83.398
03270800,58.793
03365000,401.448
03342300,357.419
03342150,37.296
03082020,45.014
03333000,4830.331
03335700,836.567
03322500,678.577
411214079465802,62.16
03260450,123.025
03260325,38.85
03351400,15.022
03298100,7.511
03260700,94.017
03127500,950.526
03131500,903.907
03255500,189.069
03372300,28.231
03237060,20.979
03252000,619.008
03297845,120.953
03425000,27686.993
03138500,3897.935
03251000,308.209
03274950,23.724
03348020,66.045
03436000,481.738
03403000,2095.302
03311500,7153.552
03195500,1403.775
03427690,25.045
03428043,45.584
03013000,751.097
03092090,56.462
03092000,56.721
03086500,231.027
03069000,551.668
03276700,98.679
03302500,334.109
03329400,17.69
03373700,743.327
03354500,37.814
03213620,2015.012
03353180,11.396
03166800,18.518
03302849,18.182
03180300,173.788
03335678,72.002
03277450,156.953
03322360,37.037
03335679,109.557
03292460,62.419
03318500,1305.355
03111534,63848.433
03307260,49.987
03420185,406.628
03321060,1214.705
03436420,130.017
03248500,362.599
03219590,215.487
03285200,68.376
03312255,32.634
03325311,25.045
03223000,406.628
03178000,515.408
03183000,210.048
03422500,4346.003
03288000,308.209
03098500,171.716
03098406,139.082
03353551,16.265
03198690,114.478
03204220,43.771
03431490,5.206
03328430,22.973
03369000,222.48
03375800,56.462
03158195,63.196
03312765,128.464
03357500,844.337
03323500,1867.383
03327520,411.808
03189600,2084.942
03274750,152.032
03347500,91.945
03303400,20.357
03184500,16247.007
03204215,5.568
03302300,41.699
03335690,102.046
03371520,62.419
03331110,50.764
03342100,43.253
03366200,24.113
03326070,75.628
03361000,476.558
03050500,707.067
03319000,1960.622
03430147,53.354
03435305,1421.905
03402000,156.953
03428500,613.828
03403500,2486.39
03376350,110.852
03228560,73.038
03283827,144.211
03085049,13.753
03085956,65.786
03361109,20.461
03361632,143.226
03146277,587.928
03361630,128.982
03611900,14.97
03302110,256.927
03333600,63.973
03238500,564.618
03284530,39.109
03432100,172.493
03432390,26.677
03301700,98.938
03084698,318.569
03437500,120.435
03085213,46.879
03611500,525767.97
03322985,1315.715
03284580,258.999
03353890,85.47
03353885,61.124
03121850,31.857
33356786,56.203
03335673,44.807
03196800,2569.27
03373686,65.009
03065400,142.19
03414500,523.178
03431000,165.759
03201902,530.948
03353637,44.03
03254480,46.62
03215000,10093.191
03229000,489.508
03110955,138.564
03114250,257.963
03410500,2470.85
03229500,1408.955
03335000,2056.452
03366500,758.867
03339000,3341.087
03431060,241.905
03302680,49.21
03144000,362.599
03159500,2442.361
03302800,732.967
03040000,1168.085
03249500,2141.922
03226800,1287.225
03322011,86.506
03298000,357.419
03336000,21284.538
03217500,665.627
03351500,437.708
03346500,6042.447
03353200,274.539
03161000,530.948
03357000,7738.89
03407500,427.348
03288100,380.729
03360000,2149.692
03287600,55.685
03276500,3170.148
03230800,590.518
03201000,616.418
03157000,230.509
03353700,74.307
03272700,178.709
03237280,31.598
03012550,5646.178
03346000,823.617
03294500,236129.388
03248300,277.129
03173000,774.407
03102850,872.827
03234500,13289.239
03410210,2087.532
03336900,347.059
03313700,284.899
03428200,458.428
03142000,1051.536
03413200,112.406
03354000,6329.936
03261500,1401.185
03155220,593.108
03291000,111.111
03363500,784.767
03400800,144.521
03080000,313.389
03031500,19867.813
03342500,590.518
03361500,1090.386
03061000,1965.802
03432400,543.898
03216500,1035.996
03612600,525767.97
03044810,20.72
03328000,1080.026
03264000,499.868
03165000,102.046
03262001,62.678
03384450,111.111
03179000,1023.046
03260706,104.636
03343010,35565.743
03241500,163.687
03271000,177.932
03107500,8044.509
03431300,30.562
03085500,665.627
03316500,16013.908
03201405,71.743
03213700,2424.231
03207800,769.227
03230700,8331.998
03098600,2533.01
03409500,704.477
03293000,48.951
03322900,1173.265
03289200,77.7
03298300,16.576
03323000,1377.875
03272000,712.247
03271300,48.433
03373508,160.838
03231500,9968.872
03349000,2222.211
03341300,1160.316
03339500,1326.075
03277300,171.975
03348130,1344.205
402913084285400,42.476
03404000,4162.114
03326500,1766.373
03357350,7.77
03309000,5231.78
03229796,709.657
03436690,266.769
03294550,63.196
03426470,19.788
03365500,6063.167
03358000,634.548
03076600,126.651
03369500,512.818
03364000,4421.113
03378635,621.598
03363000,2745.389
03056000,3074.318
03301500,3364.397
03310300,932.396
03021350,238.279
03052000,385.909
03351000,3157.198
03352875,821.027
03292500,44.548
03324200,221.703
03146000,300.439
03401000,968.656
03066000,222.998
03353120,19.632
03376500,2128.972
03431500,33296.911
03191500,105.413
03360600,85.729
03044000,3517.206
03357330,339.289
03361650,243.2
03053500,717.427
03102500,269.359
03371600,98.756
03115400,543.898
03364650,523.178
03203600,2157.462
03349210,210.566
03155000,3926.425
03437480,48.588
03042500,442.888
03378500,75715.768
03213500,80.29
03145483,202.537
03230310,419.578
03319600,2279.191
03298500,3100.218
03292474,15.54
03381500,8034.149
03238745,101.01
03011020,4164.704
03403910,857.287
03238772,8.029
03282040,200.206
03022540,80.549
03270500,6503.465
03240000,334.109
03337000,11.551
03259000,297.849
03232000,644.908
03331753,2439.771
03302030,207.976
03007800,642.318
03302220,168.867
03281100,422.168
03341500,31766.227
03285000,823.617
03383000,660.447
03298250,28.749
03295890,670.807
03234300,2942.229
03612000,631.958
03406500,1564.354
03253000,2369.841
03310000,98.73
03185000,136.492
03230450,92.722
03289000,62.16
03321350,150.737
03329700,709.657
03294570,34.965
03277130,94.276
03073000,466.198
03260050,33.152
03110830,126.651
03250500,4623.132
03421000,1657.594
03253500,8546.967
03103500,1512.554
03348350,292.669
03350500,557.677
03267900,802.897
03382100,380.729
03291500,1131.826
03262700,2398.331
03250100,219.372
03353600,62.937
03287590,10.489
03152000,1002.326
03062500,163.169
03098700,36.26
03072000,593.108
03350655,45.325
03232300,541.308
03049800,14.97
03378000,590.518
03076500,764.047
03275500,313.389
03339280,85.988
03034500,226.365
03353500,450.658
03334000,1025.636
03302050,10.36
03277500,1206.935
03295400,445.478
03427500,678.577
03293530,16.058
03021520,572.388
03353800,549.078
03292470,182.076
03414000,14996.042
03432350,497.278
03254520,9305.834
03072655,11499.556
03292480,15.022
03210000,145.816
03106500,1030.816
03198350,163.946
03280000,2851.579
03106000,922.036
03150000,19222.906
03263000,2975.899
03289500,1225.065
03065000,898.727
03207965,16.058
03237020,15115.182
03230500,1383.055
03384100,1566.944
03198000,27099.065
03111548,253.042
03116077,130.535
03353000,4234.634
03275000,1370.105
03177710,114.737
03431700,62.937
03364500,236.725
03340800,360.009
03375500,678.577
03124500,805.487
03340500,28795.509
03351310,46.361
03289193,24.786
03183500,3439.507
03368000,29.526
03078000,166.277
03209800,4408.163
03303300,103.082
03081000,2665.1
03371500,9999.951
03017500,603.468
03266560,94.794
03261950,393.678
03373500,12760.881
03024000,2662.51
03083500,4441.833
03376300,1561.764
03348000,1051.536
03254550,77.7
03200500,2222.211
03307000,486.918
03364200,123.025
03353620,40.404
03196750,292.669
03051000,1074.846
03068800,388.498
03068000,295.259
03102950,250.452
03113990,328.929
03115000,69401.372
03157500,1188.805
03139000,1201.755
03136500,523.178
03144816,121.73
03199700,2165.232
03199500,968.656
03214500,3307.417
03208850,158.507
03215410,205.205
03270000,1644.644
03237500,1002.326
03247050,911.676
03246500,613.828
03246200,505.048
03250000,123.025
03252500,1608.384
03280700,158.766
03331500,2217.031
03332345,3325.547
03353660,5234.37
03349510,339.289
03415000,297.849
03429500,180.522
03301000,1732.703
03399800,372958.56
03381700,365188.59
03384180,2229.981
03160000,105016.325
03488100,670.807
03454500,4058.514
03445500,59.829
03469175,476.558
03467500,4348.593
03525500,2556.32
03538150,8767.116
03540000,1823.353
03538830,237.735
03557000,3167.558
03560500,13.364
03579100,712.247
03589500,79797.592
03599407,2631.43
03595000,142.967
03603000,6622.604
03610545,177.932
344894205,37.555
03542000,310.799
03501500,764.047
03512000,476.558
03544500,130.017
03551500,71.484
03546000,97.384
03576000,188.81
03596000,277.129
03605078,70.707
03561500,1157.726
03489500,1276.865
03488450,55.426
03489870,109.039
03475000,533.538
03481000,108.78
03448500,206.681
03443000,766.637
03460795,1393.415
03459500,906.496
03462000,269.359
03498500,696.707
03497300,274.539
03504000,134.42
03510500,898.727
